pilot_pattern,pilot_density,snr_db,trials,num_pilots,path_recall_mean,path_recall_std,path_recall_se,path_recall_ci95_lower,path_recall_ci95_upper,path_recall_n_eff,path_precision_mean,path_precision_std,path_precision_se,path_precision_ci95_lower,path_precision_ci95_upper,path_precision_n_eff,power_recovery_mean,power_recovery_std,power_recovery_se,power_recovery_ci95_lower,power_recovery_ci95_upper,power_recovery_n_eff,delay_rmse_bins_mean,delay_rmse_bins_std,delay_rmse_bins_se,delay_rmse_bins_ci95_lower,delay_rmse_bins_ci95_upper,delay_rmse_bins_n_eff,doppler_rmse_bins_mean,doppler_rmse_bins_std,doppler_rmse_bins_se,doppler_rmse_bins_ci95_lower,doppler_rmse_bins_ci95_upper,doppler_rmse_bins_n_eff,penalized_delay_rmse_bins_mean,penalized_delay_rmse_bins_std,penalized_delay_rmse_bins_se,penalized_delay_rmse_bins_ci95_lower,penalized_delay_rmse_bins_ci95_upper,penalized_delay_rmse_bins_n_eff,penalized_doppler_rmse_bins_mean,penalized_doppler_rmse_bins_std,penalized_doppler_rmse_bins_se,penalized_doppler_rmse_bins_ci95_lower,penalized_doppler_rmse_bins_ci95_upper,penalized_doppler_rmse_bins_n_eff,ospa_distance_mean,ospa_distance_std,ospa_distance_se,ospa_distance_ci95_lower,ospa_distance_ci95_upper,ospa_distance_n_eff,num_estimated_mean,num_estimated_std,num_estimated_se,num_estimated_ci95_lower,num_estimated_ci95_upper,num_estimated_n_eff,num_missed_mean,num_missed_std,num_missed_se,num_missed_ci95_lower,num_missed_ci95_upper,num_missed_n_eff,num_false_alarms_mean,num_false_alarms_std,num_false_alarms_se,num_false_alarms_ci95_lower,num_false_alarms_ci95_upper,num_false_alarms_n_eff,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_se,false_alarm_rate_ci95_lower,false_alarm_rate_ci95_upper,false_alarm_rate_n_eff,nmse_oracle_perfect_mean,nmse_oracle_perfect_std,nmse_oracle_perfect_se,nmse_oracle_perfect_ci95_lower,nmse_oracle_perfect_ci95_upper,nmse_oracle_perfect_n_eff,nmse_oracle_support_ls_mean,nmse_oracle_support_ls_std,nmse_oracle_support_ls_se,nmse_oracle_support_ls_ci95_lower,nmse_oracle_support_ls_ci95_upper,nmse_oracle_support_ls_n_eff,nmse_estimated_support_ls_mean,nmse_estimated_support_ls_std,nmse_estimated_support_ls_se,nmse_estimated_support_ls_ci95_lower,nmse_estimated_support_ls_ci95_upper,nmse_estimated_support_ls_n_eff
random,0.125,0.0,200,112.0,0.70875,0.23212138892394188,0.016413460816655925,0.6765796167993544,0.7409203832006456,200.0,0.70875,0.23212138892394188,0.016413460816655925,0.6765796167993544,0.7409203832006456,200.0,0.8583585628246301,0.21532674865879006,0.015225900414748177,0.8285157980117237,0.8882013276375365,200.0,0.18900173691114927,0.08428375096553001,0.005974716694706741,0.17729129218952405,0.2007121816327745,199.0,0.12149523479191345,0.05319666090933776,0.0037710113087831188,0.11410405262669854,0.12888641695712835,199.0,0.41189523543272777,0.15723461521136178,0.011118166265321139,0.39010362955269834,0.4336868413127572,200.0,0.27298335214885094,0.10513427431566999,0.007434115830373692,0.2584124851213185,0.2875542191763834,200.0,0.5783155464085094,0.15655570498566024,0.011070160062880094,0.5566180326852643,0.6000130601317544,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.165,0.9284855556957675,0.0656538432666237,1.0363184671974175,1.2936815328025826,200.0,1.165,0.9284855556957675,0.0656538432666237,1.0363184671974175,1.2936815328025826,200.0,0.29125,0.23212138892394188,0.016413460816655925,0.2590796167993544,0.32342038320064564,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.03555852478186774,0.017253602024202536,0.0012200138991207555,0.03316729753959106,0.03794975202414442,200.0,0.23571781794896168,0.09127370939038523,0.006454025885399166,0.22306792721357932,0.24836770868434405,200.0
random,0.125,10.0,200,112.0,0.76,0.2079451995842913,0.014703946074124242,0.7311802656947165,0.7888197343052835,200.0,0.76,0.2079451995842913,0.014703946074124242,0.7311802656947165,0.7888197343052835,200.0,0.9017766098830069,0.17609158158726296,0.012451555145021782,0.8773715617987642,0.9261816579672496,200.0,0.1696699073854498,0.0665483057378634,0.0047056758263718836,0.1604467827657609,0.17889303200513867,200.0,0.11117384195273963,0.05567154086628053,0.003936572406565097,0.10345816003587205,0.11888952386960722,200.0,0.3673350199812009,0.15986346278368577,0.011304053859830748,0.3451790744159326,0.38949096554646917,200.0,0.2459395618780443,0.10614385918073334,0.0075055042608006516,0.23122877352687504,0.26065035022921357,200.0,0.5243866916350077,0.16166260231194488,0.011431272235904025,0.5019813980526359,0.5467919852173796,200.0,4.0,0.0,0.0,4.0,4.0,200.0,0.96,0.8317807983371652,0.05881578429649697,0.8447210627788659,1.075278937221134,200.0,0.96,0.8317807983371652,0.05881578429649697,0.8447210627788659,1.075278937221134,200.0,0.24,0.2079451995842913,0.014703946074124242,0.21118026569471648,0.2688197343052835,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0036373424593200503,0.0019240971199424224,0.00013605421211727926,0.003370676203570183,0.003904008715069918,200.0,0.1407832724699125,0.06229378546610901,0.004404835812886567,0.13214979427665485,0.14941675066317017,200.0
random,0.125,20.0,200,112.0,0.71625,0.21366257505679254,0.015108225570843768,0.6866378778811463,0.7458621221188538,200.0,0.71625,0.21366257505679254,0.015108225570843768,0.6866378778811463,0.7458621221188538,200.0,0.8736006078713825,0.2099083620177401,0.014842762621050476,0.8445087931341235,0.9026924226086415,200.0,0.1579362531405512,0.06884367378539813,0.004867982857544957,0.14839500673976308,0.16747749954133934,200.0,0.10083227283180568,0.048027846667767445,0.003396081606456609,0.09417595288315073,0.10748859278046063,200.0,0.3985583950148472,0.1511256539839211,0.01068619747432824,0.37761344796516383,0.41950334206453055,200.0,0.2632585922020312,0.10436875010733705,0.007379985094486224,0.24879382141683817,0.27772336298722416,200.0,0.5399425086117202,0.1503448120054846,0.010630983608529482,0.5191057807390025,0.560779236484438,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.135,0.85465030022717,0.06043290228337506,1.016551511524585,1.2534484884754151,200.0,1.135,0.85465030022717,0.06043290228337506,1.016551511524585,1.2534484884754151,200.0,0.28375,0.2136625750567925,0.015108225570843766,0.2541378778811462,0.3133621221188538,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0003520152078118932,0.0001875790563577172,1.3263842275911538e-05,0.0003260180769511066,0.0003780123386726798,200.0,0.13340500479678508,0.06255523514403441,0.004423323096906576,0.12473529152684819,0.14207471806672198,200.0
random,0.125,30.0,200,112.0,0.725,0.2255646182026885,0.015949827112687557,0.6937383388591324,0.7562616611408676,200.0,0.725,0.2255646182026885,0.015949827112687557,0.6937383388591324,0.7562616611408676,200.0,0.8684396931001936,0.22090043346177507,0.015620019446786888,0.8378244549844913,0.899054931215896,200.0,0.1616818049826609,0.06280134911955575,0.004463097540129357,0.15293413380400736,0.17042947616131446,198.0,0.10386564934742577,0.05795867205936883,0.004118943467359113,0.09579252015140191,0.11193877854344964,198.0,0.3922968888126016,0.15390210925840023,0.010882522509552774,0.37096714469387815,0.41362663293132507,200.0,0.26169432832172157,0.10648353838633261,0.007529523207771382,0.24693646283448967,0.2764521938089535,200.0,0.5389205718473771,0.14618036843063778,0.010336512979365189,0.5186610064078213,0.5591801372869328,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.1,0.902258472810754,0.06379930845075023,0.9749533554365296,1.2250466445634705,200.0,1.1,0.902258472810754,0.06379930845075023,0.9749533554365296,1.2250466445634705,200.0,0.275,0.2255646182026885,0.015949827112687557,0.2437383388591324,0.3062616611408676,200.0,0.0,0.0,0.0,0.0,0.0,200.0,3.727485381084313e-05,1.923836762730435e-05,1.3603580208226656e-06,3.4608552090030706e-05,3.994115553165555e-05,200.0,0.14167103409891926,0.06317588646814074,0.004467209772909376,0.13291530294401688,0.15042676525382165,200.0
