pilot_pattern,pilot_density,snr_db,trials,num_pilots,path_recall_mean,path_recall_std,path_recall_se,path_recall_ci95_lower,path_recall_ci95_upper,path_recall_n_eff,path_precision_mean,path_precision_std,path_precision_se,path_precision_ci95_lower,path_precision_ci95_upper,path_precision_n_eff,power_recovery_mean,power_recovery_std,power_recovery_se,power_recovery_ci95_lower,power_recovery_ci95_upper,power_recovery_n_eff,delay_rmse_bins_mean,delay_rmse_bins_std,delay_rmse_bins_se,delay_rmse_bins_ci95_lower,delay_rmse_bins_ci95_upper,delay_rmse_bins_n_eff,doppler_rmse_bins_mean,doppler_rmse_bins_std,doppler_rmse_bins_se,doppler_rmse_bins_ci95_lower,doppler_rmse_bins_ci95_upper,doppler_rmse_bins_n_eff,penalized_delay_rmse_bins_mean,penalized_delay_rmse_bins_std,penalized_delay_rmse_bins_se,penalized_delay_rmse_bins_ci95_lower,penalized_delay_rmse_bins_ci95_upper,penalized_delay_rmse_bins_n_eff,penalized_doppler_rmse_bins_mean,penalized_doppler_rmse_bins_std,penalized_doppler_rmse_bins_se,penalized_doppler_rmse_bins_ci95_lower,penalized_doppler_rmse_bins_ci95_upper,penalized_doppler_rmse_bins_n_eff,ospa_distance_mean,ospa_distance_std,ospa_distance_se,ospa_distance_ci95_lower,ospa_distance_ci95_upper,ospa_distance_n_eff,num_estimated_mean,num_estimated_std,num_estimated_se,num_estimated_ci95_lower,num_estimated_ci95_upper,num_estimated_n_eff,num_missed_mean,num_missed_std,num_missed_se,num_missed_ci95_lower,num_missed_ci95_upper,num_missed_n_eff,num_false_alarms_mean,num_false_alarms_std,num_false_alarms_se,num_false_alarms_ci95_lower,num_false_alarms_ci95_upper,num_false_alarms_n_eff,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_se,false_alarm_rate_ci95_lower,false_alarm_rate_ci95_upper,false_alarm_rate_n_eff,nmse_oracle_perfect_mean,nmse_oracle_perfect_std,nmse_oracle_perfect_se,nmse_oracle_perfect_ci95_lower,nmse_oracle_perfect_ci95_upper,nmse_oracle_perfect_n_eff,nmse_oracle_support_ls_mean,nmse_oracle_support_ls_std,nmse_oracle_support_ls_se,nmse_oracle_support_ls_ci95_lower,nmse_oracle_support_ls_ci95_upper,nmse_oracle_support_ls_n_eff,nmse_estimated_support_ls_mean,nmse_estimated_support_ls_std,nmse_estimated_support_ls_se,nmse_estimated_support_ls_ci95_lower,nmse_estimated_support_ls_ci95_upper,nmse_estimated_support_ls_n_eff
random,0.125,-5.0,500,112.0,0.524,0.1974892503606615,0.00883198777263828,0.506689303965629,0.5413106960343711,500.0,0.524,0.1974892503606615,0.00883198777263828,0.506689303965629,0.5413106960343711,500.0,0.7427806599171806,0.22298914903443798,0.009972377909716697,0.7232347992141358,0.7623265206202253,500.0,0.1867453190589234,0.10237101986977688,0.004610558855474422,0.1777086237021935,0.19578201441565327,493.0,0.12940383924524926,0.07191830410218701,0.003239037515410498,0.12305532571504468,0.13575235277545383,493.0,0.5302300388994455,0.10463757076871688,0.004679534424785917,0.5210581514268652,0.5394019263720259,500.0,0.3557597040777943,0.06780455372398203,0.0030323118262172064,0.34981637289840856,0.36170303525718,500.0,0.7245495803471412,0.11069071381439882,0.004950239211339416,0.714847111492916,0.7342520492013664,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.904,0.789957001442646,0.03532795109055312,1.8347572158625158,1.973242784137484,500.0,1.904,0.789957001442646,0.03532795109055312,1.8347572158625158,1.973242784137484,500.0,0.476,0.1974892503606615,0.00883198777263828,0.45868930396562896,0.493310696034371,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.11462879980541003,0.057976149479953595,0.0025927722262173063,0.10954696624202412,0.11971063336879595,500.0,0.6149346660423426,0.21505491660117174,0.00961754824831536,0.5960842714756445,0.6337850606090407,500.0
random,0.125,0.0,500,112.0,0.641,0.2048240850379253,0.00916001155147997,0.6230463773590993,0.6589536226409007,500.0,0.641,0.2048240850379253,0.00916001155147997,0.6230463773590993,0.6589536226409007,500.0,0.8276062087199526,0.20145981285289308,0.009009556725469095,0.8099474775380332,0.845264939901872,500.0,0.1696299829987146,0.08425062968784237,0.0037829649477577245,0.16221537170110945,0.17704459429631975,496.0,0.12329005741811132,0.06658452677202964,0.0029897335103000657,0.11743017973792319,0.12914993509829945,496.0,0.4567410149890944,0.12897248847904935,0.005767825029329256,0.44543607793160905,0.4680459520465798,500.0,0.3092821403186559,0.08302636073156039,0.0037130517304037637,0.3020045589270645,0.3165597217102473,500.0,0.6370454345333978,0.1309235147907403,0.005855077578505889,0.6255694824795263,0.6485213865872693,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.436,0.8192963401517012,0.03664004620591988,1.364185509436397,1.5078144905636028,500.0,1.436,0.8192963401517012,0.03664004620591988,1.364185509436397,1.5078144905636028,500.0,0.359,0.2048240850379253,0.00916001155147997,0.34104637735909926,0.3769536226409007,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.036318416714688447,0.018680333438918527,0.0008354099082356848,0.0346810132945465,0.03795582013483039,500.0,0.2940814794703671,0.13301916287987414,0.005948797810190305,0.2824218357623941,0.3057411231783401,500.0
random,0.125,5.0,500,112.0,0.692,0.19928730732719396,0.008912399324729953,0.6745316973235292,0.7094683026764707,500.0,0.692,0.19928730732719396,0.008912399324729953,0.6745316973235292,0.7094683026764707,500.0,0.8558901422370323,0.19567162039046057,0.008750700889212076,0.8387387684941766,0.873041515979888,500.0,0.16852560625558224,0.08016828207745512,0.003596038914940636,0.16147736998229859,0.1755738425288659,497.0,0.11416713228356086,0.05924316776764675,0.0026574192587909486,0.1089585905363306,0.11937567403079112,497.0,0.4231213519818069,0.13413953109065996,0.0059989021997732435,0.4113635036702513,0.43487920029336247,500.0,0.2843189181533157,0.0884975331369806,0.003957729998706576,0.27656176735585086,0.2920760689507806,500.0,0.5955749316231492,0.13864627988210804,0.006200450132877101,0.5834220493627101,0.6077278138835883,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.232,0.7971492293087757,0.035649597298919804,1.1621267892941172,1.3018732107058828,500.0,1.232,0.7971492293087757,0.035649597298919804,1.1621267892941172,1.3018732107058828,500.0,0.308,0.19928730732719394,0.008912399324729951,0.2905316973235293,0.3254683026764707,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.011124360023834956,0.005885746214726489,0.00026321857268881007,0.010608451621364888,0.011640268426305025,500.0,0.21130364100541207,0.12410329533479102,0.005550068092006504,0.20042550754507932,0.22218177446574483,500.0
random,0.125,10.0,500,112.0,0.711,0.20263544172846215,0.009062132447110776,0.6932382204036629,0.728761779596337,500.0,0.711,0.20263544172846215,0.009062132447110776,0.6932382204036629,0.728761779596337,500.0,0.8593580396813888,0.18859860278064833,0.00843438592558021,0.8428266432672515,0.875889436095526,500.0,0.16751179451147863,0.08438956715530328,0.0037853894288550297,0.16009243123092276,0.1749311577920345,497.0,0.10595040134519235,0.0580843539456975,0.0026054393548823867,0.10084374020962286,0.11105706248076183,497.0,0.4087990745186804,0.14482336168584248,0.006476697629191646,0.3961047471654648,0.42149340187189605,500.0,0.27161494871880043,0.09620361951243253,0.004302356658226486,0.2631823296686765,0.28004756776892437,500.0,0.5704709155652463,0.14799175257144606,0.006618392377181654,0.5574988665059702,0.5834429646245224,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.156,0.8105417669138486,0.036248529788443104,1.0849528816146514,1.2270471183853484,500.0,1.156,0.8105417669138486,0.036248529788443104,1.0849528816146514,1.2270471183853484,500.0,0.289,0.20263544172846215,0.009062132447110776,0.27123822040366286,0.3067617795963371,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0037279187694743967,0.001880199492629881,8.408507753562058e-05,0.0035631120175045805,0.003892725521444213,500.0,0.1897010112730776,0.11535821395790384,0.005158976163456761,0.17958941799270234,0.19981260455345284,500.0
random,0.125,15.0,500,112.0,0.727,0.20810481789343785,0.009306730385098832,0.7087588084452062,0.7452411915547937,500.0,0.727,0.20810481789343785,0.009306730385098832,0.7087588084452062,0.7452411915547937,500.0,0.8554479143008108,0.1944840959385765,0.008697593181224955,0.8384006316656099,0.8724951969360117,500.0,0.16602020544583757,0.07741667701459129,0.0034691242485923998,0.15922072191859646,0.17281968897307867,498.0,0.10872638815389554,0.06050170880823163,0.0027111463989645747,0.10341254121192497,0.11404023509586611,498.0,0.39401260054294057,0.15096670360819295,0.006751436232139644,0.3807797855279469,0.40724541555793425,500.0,0.26375784494324694,0.10027374630187591,0.004484378261791253,0.2549684635501361,0.2725472263363578,500.0,0.5556568340942046,0.15596805817303172,0.006975103607870812,0.5419856310227779,0.5693280371656314,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.092,0.8324192715737514,0.03722692154039533,1.0190352337808253,1.1649647662191749,500.0,1.092,0.8324192715737514,0.03722692154039533,1.0190352337808253,1.1649647662191749,500.0,0.273,0.20810481789343785,0.009306730385098832,0.2547588084452063,0.2912411915547937,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0011180195387755908,0.0005641347125328784,2.522887131381637e-05,0.0010685709510005108,0.0011674681265506708,500.0,0.18173036768050027,0.11025444898754444,0.004930728855158644,0.17206613912438934,0.1913945962366112,500.0
random,0.125,20.0,500,112.0,0.73,0.20841514759607802,0.009320608751309646,0.7117316068474331,0.7482683931525669,500.0,0.73,0.20841514759607802,0.009320608751309646,0.7117316068474331,0.7482683931525669,500.0,0.8775545845447875,0.18111703842592997,0.008099800196076418,0.8616789761604777,0.8934301929290973,500.0,0.16415238420716552,0.07935250957014613,0.0035523061958082696,0.1571898640633813,0.17111490435094973,499.0,0.10369143744816581,0.05720795582275408,0.0025609798230647298,0.09867191699495893,0.10871095790137268,499.0,0.39409525969131837,0.14780594235423994,0.006610082691649916,0.38113949761568455,0.4070510217669522,500.0,0.26179072869187714,0.09815383497258903,0.004389572945020105,0.25318716571963773,0.27039429166411655,500.0,0.5581880865271633,0.1507676144732799,0.0067425326953547,0.5449727224442681,0.5714034506100586,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.08,0.8336605903843121,0.03728243500523858,1.0069264273897325,1.1530735726102677,500.0,1.08,0.8336605903843121,0.03728243500523858,1.0069264273897325,1.1530735726102677,500.0,0.27,0.20841514759607802,0.009320608751309646,0.2517316068474331,0.2882683931525669,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0003709125964881228,0.00019541010477392483,8.739005555297042e-06,0.0003537841455997406,0.00038804104737650506,500.0,0.17597488772870998,0.10502723081600741,0.004696960551863066,0.16676884504705836,0.1851809304103616,500.0
random,0.125,25.0,500,112.0,0.747,0.2087538174803643,0.00933575452897357,0.7287019211232117,0.7652980788767882,500.0,0.747,0.2087538174803643,0.00933575452897357,0.7287019211232117,0.7652980788767882,500.0,0.8845235536619563,0.17833339346236476,0.007975311808801283,0.8688919425167059,0.9001551648072068,500.0,0.17417040277483362,0.0775331759068602,0.0034708616355877747,0.1673675139690816,0.18097329158058564,499.0,0.10575063848342503,0.06031647177705343,0.00270013610865725,0.10045837171045682,0.11104290525639324,499.0,0.38393607624039716,0.14965621096575052,0.006692829219489352,0.37081813097019806,0.39705402151059627,500.0,0.2524608525721893,0.10326163088513722,0.004618000522533172,0.24340957154802428,0.26151213359635433,500.0,0.5423374821393762,0.15564797701822494,0.00696078914346152,0.5286943354181916,0.5559806288605608,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.012,0.8350152699214572,0.03734301811589428,0.9388076844928472,1.0851923155071528,500.0,1.012,0.8350152699214572,0.03734301811589428,0.9388076844928472,1.0851923155071528,500.0,0.253,0.2087538174803643,0.00933575452897357,0.2347019211232118,0.2712980788767882,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.00011700558423796001,6.258557599746755e-05,2.7989120468263326e-06,0.0001115197166261804,0.0001224914518497396,500.0,0.16831203354839513,0.09610867520698059,0.0042981106198051455,0.15988773673357703,0.17673633036321323,500.0
random,0.125,30.0,500,112.0,0.7125,0.20628586407078614,0.009225384297191186,0.6944182467775053,0.7305817532224947,500.0,0.7125,0.20628586407078614,0.009225384297191186,0.6944182467775053,0.7305817532224947,500.0,0.8570476219056495,0.19690492528742423,0.008805855960943958,0.8397881442221994,0.8743070995890997,500.0,0.1717252269675591,0.08353927794289437,0.0037472487450641197,0.16438061942723342,0.17906983450788477,497.0,0.10853054416119932,0.05816643460196683,0.002609121175503455,0.10341666665721255,0.1136444216651861,497.0,0.4075853237921283,0.14629405212710594,0.006542468905202131,0.3947620847379321,0.4204085628463245,500.0,0.2725016758581791,0.09439298961266765,0.004221382827467128,0.2642277655163435,0.28077558620001464,500.0,0.572896517190595,0.14649446322416143,0.006551431561931359,0.5600557113292095,0.5857373230519805,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.15,0.8251434562831446,0.036901537188764745,1.077672987110021,1.2223270128899788,500.0,1.15,0.8251434562831446,0.036901537188764745,1.077672987110021,1.2223270128899788,500.0,0.2875,0.20628586407078614,0.009225384297191186,0.26941824677750525,0.3055817532224947,500.0,0.0,0.0,0.0,0.0,0.0,500.0,3.6797864418236846e-05,1.8702164019626025e-05,8.3638620148469e-07,3.5158547463326854e-05,3.843718137314684e-05,500.0,0.18712234653863538,0.1080717284415105,0.0048331146248222975,0.17764944187398368,0.19659525120328708,500.0
