pilot_pattern,pilot_density,snr_db,trials,num_pilots,path_recall_mean,path_recall_std,path_recall_se,path_recall_ci95_lower,path_recall_ci95_upper,path_recall_n_eff,path_precision_mean,path_precision_std,path_precision_se,path_precision_ci95_lower,path_precision_ci95_upper,path_precision_n_eff,power_recovery_mean,power_recovery_std,power_recovery_se,power_recovery_ci95_lower,power_recovery_ci95_upper,power_recovery_n_eff,delay_rmse_bins_mean,delay_rmse_bins_std,delay_rmse_bins_se,delay_rmse_bins_ci95_lower,delay_rmse_bins_ci95_upper,delay_rmse_bins_n_eff,doppler_rmse_bins_mean,doppler_rmse_bins_std,doppler_rmse_bins_se,doppler_rmse_bins_ci95_lower,doppler_rmse_bins_ci95_upper,doppler_rmse_bins_n_eff,penalized_delay_rmse_bins_mean,penalized_delay_rmse_bins_std,penalized_delay_rmse_bins_se,penalized_delay_rmse_bins_ci95_lower,penalized_delay_rmse_bins_ci95_upper,penalized_delay_rmse_bins_n_eff,penalized_doppler_rmse_bins_mean,penalized_doppler_rmse_bins_std,penalized_doppler_rmse_bins_se,penalized_doppler_rmse_bins_ci95_lower,penalized_doppler_rmse_bins_ci95_upper,penalized_doppler_rmse_bins_n_eff,ospa_distance_mean,ospa_distance_std,ospa_distance_se,ospa_distance_ci95_lower,ospa_distance_ci95_upper,ospa_distance_n_eff,num_estimated_mean,num_estimated_std,num_estimated_se,num_estimated_ci95_lower,num_estimated_ci95_upper,num_estimated_n_eff,num_missed_mean,num_missed_std,num_missed_se,num_missed_ci95_lower,num_missed_ci95_upper,num_missed_n_eff,num_false_alarms_mean,num_false_alarms_std,num_false_alarms_se,num_false_alarms_ci95_lower,num_false_alarms_ci95_upper,num_false_alarms_n_eff,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_se,false_alarm_rate_ci95_lower,false_alarm_rate_ci95_upper,false_alarm_rate_n_eff,nmse_oracle_perfect_mean,nmse_oracle_perfect_std,nmse_oracle_perfect_se,nmse_oracle_perfect_ci95_lower,nmse_oracle_perfect_ci95_upper,nmse_oracle_perfect_n_eff,nmse_oracle_support_ls_mean,nmse_oracle_support_ls_std,nmse_oracle_support_ls_se,nmse_oracle_support_ls_ci95_lower,nmse_oracle_support_ls_ci95_upper,nmse_oracle_support_ls_n_eff,nmse_estimated_support_ls_mean,nmse_estimated_support_ls_std,nmse_estimated_support_ls_se,nmse_estimated_support_ls_ci95_lower,nmse_estimated_support_ls_ci95_upper,nmse_estimated_support_ls_n_eff
random,0.125,0.0,200,112.0,0.66875,0.21404441726616946,0.015135225892403136,0.6390849572508898,0.6984150427491101,200.0,0.66875,0.21404441726616946,0.015135225892403136,0.6390849572508898,0.6984150427491101,200.0,0.847089280781173,0.17807642504477667,0.012591904771861952,0.8224091474283235,0.8717694141340224,200.0,0.1853831141946619,0.08718423531388124,0.0061648564003009085,0.17329999565007215,0.19746623273925168,200.0,0.1139420228427927,0.05683284583058025,0.0040186890680932895,0.10606539226932986,0.12181865341625554,200.0,0.4407843559826995,0.14328785142524358,0.010131981140444024,0.4209256729474292,0.46064303901796977,200.0,0.293092763690717,0.09275275964447809,0.00655861053183764,0.28023788704831526,0.3059476403331188,200.0,0.6156182258064034,0.14707031611283364,0.010399441783463383,0.5952353199108151,0.6360011317019916,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.325,0.8561776690646778,0.060540903569612545,1.2063398290035594,1.4436601709964405,200.0,1.325,0.8561776690646778,0.060540903569612545,1.2063398290035594,1.4436601709964405,200.0,0.33125,0.21404441726616946,0.015135225892403136,0.30158495725088985,0.3609150427491101,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.03555852478186774,0.017253602024202536,0.0012200138991207555,0.03316729753959106,0.03794975202414442,200.0,0.2999396829282265,0.1393798142578646,0.00985564118222575,0.280622626211064,0.319256739645389,200.0
random,0.125,10.0,200,112.0,0.72125,0.1976264622791311,0.013974301161948104,0.6938603697225817,0.7486396302774182,200.0,0.72125,0.1976264622791311,0.013974301161948104,0.6938603697225817,0.7486396302774182,200.0,0.8643096609660416,0.18255653480262543,0.012908696370885441,0.8390086160791062,0.889610705852977,200.0,0.17304698583088396,0.06801298161807412,0.004809244051085622,0.16362086749075613,0.18247310417101179,200.0,0.1117861359860001,0.05971719704310693,0.004222643498263415,0.1035097547294038,0.1200625172425964,200.0,0.40347998673841445,0.14107643014327662,0.009975610041990116,0.38392779105611385,0.42303218242071505,200.0,0.2709559978898982,0.09230519306825649,0.006526962795729767,0.25816315081026786,0.28374884496952857,200.0,0.5747041767826119,0.14309773002247111,0.010118537527129113,0.5548718432294388,0.5945365103357849,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.115,0.7905058491165244,0.055897204647792416,1.0054414788903268,1.2245585211096732,200.0,1.115,0.7905058491165244,0.055897204647792416,1.0054414788903268,1.2245585211096732,200.0,0.27875,0.1976264622791311,0.013974301161948104,0.2513603697225817,0.3061396302774183,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0036373424593200503,0.0019240971199424224,0.00013605421211727926,0.003370676203570183,0.003904008715069918,200.0,0.19616903044923717,0.10797955671591192,0.007635307678333873,0.18120382739970278,0.21113423349877156,200.0
random,0.125,20.0,200,112.0,0.7325,0.19815417072795724,0.014011615784213543,0.7050372330629415,0.7599627669370586,200.0,0.7325,0.19815417072795724,0.014011615784213543,0.7050372330629415,0.7599627669370586,200.0,0.8889335312193556,0.16767986584304367,0.011856757020606672,0.8656942874589665,0.9121727749797447,200.0,0.1642722388222494,0.06829600543182283,0.004829256856879521,0.15480689538276554,0.17373758226173325,200.0,0.1100396524149427,0.05645507603843546,0.0039919767099179885,0.10221537806350345,0.11786392676638197,200.0,0.3928540825382488,0.14139870826131773,0.009998398546259606,0.37325722138758,0.41245094368891766,200.0,0.2651430704479692,0.09213476192564116,0.006514911494062899,0.25237384391960593,0.27791229697633246,200.0,0.5641051441131368,0.14382110519488311,0.010169687876104564,0.5441725558759719,0.5840377323503018,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.07,0.7926166829118289,0.056046463136854165,0.9601489322517659,1.1798510677482343,200.0,1.07,0.7926166829118289,0.056046463136854165,0.9601489322517659,1.1798510677482343,200.0,0.2675,0.1981541707279572,0.014011615784213541,0.24003723306294147,0.2949627669370586,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0003520152078118932,0.0001875790563577172,1.3263842275911538e-05,0.0003260180769511066,0.0003780123386726798,200.0,0.1821952527861746,0.11227984832761527,0.00793938421430538,0.16663405972613604,0.19775644584621316,200.0
random,0.125,30.0,200,112.0,0.73,0.19949685454882332,0.01410655786768593,0.7023511465793355,0.7576488534206645,200.0,0.73,0.19949685454882332,0.01410655786768593,0.7023511465793355,0.7576488534206645,200.0,0.868274036229668,0.17697514029478828,0.01251403218038854,0.8437465331561065,0.8928015393032296,200.0,0.17544183923283493,0.079040329629,0.0056030204111661595,0.16445991922694925,0.18642375923872062,199.0,0.10891737484526678,0.057598071895846106,0.004083019061168415,0.10091465748537669,0.11692009220515688,199.0,0.39817112840698876,0.14361879681690123,0.010155382513508381,0.37826657868051233,0.4180756781334652,200.0,0.2660051205109811,0.09182850692336982,0.006493255995175062,0.2532783387604379,0.2787319022615242,200.0,0.569160538234006,0.14276223502584756,0.010094814448412447,0.5493747019151176,0.5889463745528944,200.0,4.0,0.0,0.0,4.0,4.0,200.0,1.08,0.7979874181952933,0.05642623147074372,0.9694045863173424,1.1905954136826578,200.0,1.08,0.7979874181952933,0.05642623147074372,0.9694045863173424,1.1905954136826578,200.0,0.27,0.19949685454882332,0.01410655786768593,0.2423511465793356,0.29764885342066444,200.0,0.0,0.0,0.0,0.0,0.0,200.0,3.727485381084313e-05,1.923836762730435e-05,1.3603580208226656e-06,3.4608552090030706e-05,3.994115553165555e-05,200.0,0.20537710553767133,0.12021817612414025,0.008500708755925826,0.18871571637605672,0.22203849469928594,200.0
