pilot_pattern,pilot_density,snr_db,trials,num_pilots,path_recall_mean,path_recall_std,path_recall_se,path_recall_ci95_lower,path_recall_ci95_upper,path_recall_n_eff,path_precision_mean,path_precision_std,path_precision_se,path_precision_ci95_lower,path_precision_ci95_upper,path_precision_n_eff,power_recovery_mean,power_recovery_std,power_recovery_se,power_recovery_ci95_lower,power_recovery_ci95_upper,power_recovery_n_eff,delay_rmse_bins_mean,delay_rmse_bins_std,delay_rmse_bins_se,delay_rmse_bins_ci95_lower,delay_rmse_bins_ci95_upper,delay_rmse_bins_n_eff,doppler_rmse_bins_mean,doppler_rmse_bins_std,doppler_rmse_bins_se,doppler_rmse_bins_ci95_lower,doppler_rmse_bins_ci95_upper,doppler_rmse_bins_n_eff,penalized_delay_rmse_bins_mean,penalized_delay_rmse_bins_std,penalized_delay_rmse_bins_se,penalized_delay_rmse_bins_ci95_lower,penalized_delay_rmse_bins_ci95_upper,penalized_delay_rmse_bins_n_eff,penalized_doppler_rmse_bins_mean,penalized_doppler_rmse_bins_std,penalized_doppler_rmse_bins_se,penalized_doppler_rmse_bins_ci95_lower,penalized_doppler_rmse_bins_ci95_upper,penalized_doppler_rmse_bins_n_eff,ospa_distance_mean,ospa_distance_std,ospa_distance_se,ospa_distance_ci95_lower,ospa_distance_ci95_upper,ospa_distance_n_eff,num_estimated_mean,num_estimated_std,num_estimated_se,num_estimated_ci95_lower,num_estimated_ci95_upper,num_estimated_n_eff,num_missed_mean,num_missed_std,num_missed_se,num_missed_ci95_lower,num_missed_ci95_upper,num_missed_n_eff,num_false_alarms_mean,num_false_alarms_std,num_false_alarms_se,num_false_alarms_ci95_lower,num_false_alarms_ci95_upper,num_false_alarms_n_eff,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_se,false_alarm_rate_ci95_lower,false_alarm_rate_ci95_upper,false_alarm_rate_n_eff,nmse_oracle_perfect_mean,nmse_oracle_perfect_std,nmse_oracle_perfect_se,nmse_oracle_perfect_ci95_lower,nmse_oracle_perfect_ci95_upper,nmse_oracle_perfect_n_eff,nmse_oracle_support_ls_mean,nmse_oracle_support_ls_std,nmse_oracle_support_ls_se,nmse_oracle_support_ls_ci95_lower,nmse_oracle_support_ls_ci95_upper,nmse_oracle_support_ls_n_eff,nmse_estimated_support_ls_mean,nmse_estimated_support_ls_std,nmse_estimated_support_ls_se,nmse_estimated_support_ls_ci95_lower,nmse_estimated_support_ls_ci95_upper,nmse_estimated_support_ls_n_eff
random,0.125,-5.0,500,112.0,0.5415,0.18900846117778322,0.008452715350323065,0.5249326779133667,0.5580673220866332,500.0,0.5415,0.18900846117778322,0.008452715350323065,0.5249326779133667,0.5580673220866332,500.0,0.7816840492989559,0.18022314116360572,0.008059823895207258,0.7658867944643496,0.7974813041335621,500.0,0.07478529870881871,0.14010941324571416,0.00627845293405127,0.06247953095807822,0.0870910664595592,498.0,0.11285966512398585,0.11464074408944518,0.00513717457961173,0.10279080294794686,0.12292852730002483,498.0,0.5108787541481321,0.11094487862103791,0.004961605807042078,0.5011540067663296,0.5206035015299346,500.0,0.35426135633969463,0.06548831072828182,0.002928726290401338,0.348521052810508,0.3600016598688813,500.0,0.7170052522083766,0.118794984565316,0.005312673217481697,0.7065924127021125,0.7274180917146408,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.834,0.7560338447111329,0.03381086140129226,1.7677307116534673,1.9002692883465329,500.0,1.834,0.7560338447111329,0.03381086140129226,1.7677307116534673,1.9002692883465329,500.0,0.4585,0.18900846117778322,0.008452715350323065,0.4419326779133668,0.4750673220866332,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.1106924259016673,0.05570961986043727,0.002491409940172202,0.10580926241892978,0.1155755893844048,500.0,0.5511185552513848,0.22302843761605862,0.009974134948501563,0.5315692507523216,0.5706678597504479,500.0
random,0.125,0.0,500,112.0,0.678,0.192067122535634,0.008589502844649186,0.6611645744244876,0.6948354255755125,500.0,0.678,0.192067122535634,0.008589502844649186,0.6611645744244876,0.6948354255755125,500.0,0.8743816745907786,0.13536625147068165,0.0060537628029555006,0.8625162994969858,0.8862470496845715,500.0,0.07292637033758484,0.13089185050686047,0.005853661508681606,0.06145319378056889,0.08439954689460079,500.0,0.08223101162500326,0.09572165898649497,0.0042808027282571276,0.07384063827761929,0.09062138497238724,500.0,0.4151269753817444,0.15801750971698936,0.007066757867248434,0.4012761299619375,0.42897782080155133,500.0,0.2902296839390978,0.08927581364746139,0.003992535761246542,0.2824043138470546,0.298055054031141,500.0,0.5978947522625669,0.1652231364207912,0.007389003289852208,0.5834123058144566,0.6123771987106773,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.288,0.768268490142536,0.034358011378596745,1.2206582976979503,1.3553417023020498,500.0,1.288,0.768268490142536,0.034358011378596745,1.2206582976979503,1.3553417023020498,500.0,0.322,0.192067122535634,0.008589502844649186,0.3051645744244876,0.33883542557551244,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.03569106387255711,0.017100191254426,0.0007647438014628786,0.03419216602168987,0.037189961723424356,500.0,0.21877173144656728,0.12914359079596957,0.005775476957564083,0.20745179660974167,0.2300916662833929,500.0
random,0.125,5.0,500,112.0,0.725,0.18218502343917037,0.008147561937847549,0.7090307786018187,0.7409692213981812,500.0,0.725,0.18218502343917037,0.008147561937847549,0.7090307786018187,0.7409692213981812,500.0,0.9015289784370448,0.11869755629025283,0.005308316092562261,0.8911246788956227,0.9119332779784669,500.0,0.06800794394001466,0.1262873041683395,0.005647739936311993,0.05693837366484316,0.07907751421518618,500.0,0.07209323425146356,0.08462054625716689,0.003784345874483811,0.0646759163374753,0.07951055216545183,500.0,0.3751074366678379,0.17004334870073168,0.007604569736330731,0.3602024799846297,0.39001239335104615,500.0,0.2625475495760212,0.09663052897447304,0.0043214486297736944,0.2540775102616648,0.27101758889037764,500.0,0.5452776517359608,0.1779890084697167,0.007959910443721446,0.5296762272662667,0.5608790762056548,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.1,0.7287400937566815,0.032590247751390196,1.0361231144072753,1.1638768855927248,500.0,1.1,0.7287400937566815,0.032590247751390196,1.0361231144072753,1.1638768855927248,500.0,0.275,0.18218502343917037,0.008147561937847549,0.25903077860181883,0.2909692213981812,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.011562659145610884,0.005548194217228557,0.00024812278844188576,0.011076338480264788,0.01204897981095698,500.0,0.14186660637132673,0.11222727949348578,0.0050189565175460474,0.13202945159693646,0.151703761145717,500.0
random,0.125,10.0,500,112.0,0.745,0.18653307797373825,0.008342012848030949,0.7286496548178594,0.7613503451821406,500.0,0.745,0.18653307797373825,0.008342012848030949,0.7286496548178594,0.7613503451821406,500.0,0.9067028632064866,0.1266700386525807,0.005664856342793925,0.8955997447746106,0.9178059816383627,500.0,0.07751252125414126,0.12919697919983147,0.005777864559568991,0.06618790671738604,0.08883713579089648,500.0,0.06708365312478277,0.07933234349799324,0.003547850257517527,0.06012986662004842,0.07403743962951713,500.0,0.3620624288450922,0.17330136856784345,0.0077502728142288665,0.3468718941292036,0.3772529635609808,500.0,0.24910504984431597,0.1027693886161338,0.004595986779035364,0.24009691575740666,0.2581131839312253,500.0,0.5310949484351716,0.1788525743299283,0.00799853028305107,0.5154178290803915,0.5467720677899517,500.0,4.0,0.0,0.0,4.0,4.0,500.0,1.02,0.746132311894953,0.033368051392123795,0.9545986192714374,1.0854013807285627,500.0,1.02,0.746132311894953,0.033368051392123795,0.9545986192714374,1.0854013807285627,500.0,0.255,0.18653307797373825,0.008342012848030949,0.23864965481785935,0.2713503451821407,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.003868841783615411,0.0019547017445957636,8.741691953307119e-05,0.0036975046213305915,0.004040178945900231,500.0,0.12932961468493892,0.11755699173976254,0.005257308495209806,0.1190252900343277,0.13963393933555013,500.0
random,0.125,15.0,500,112.0,0.7625,0.1824426502802526,0.008159083360437318,0.7465081966135428,0.7784918033864571,500.0,0.7625,0.1824426502802526,0.008159083360437318,0.7465081966135428,0.7784918033864571,500.0,0.9231736681679759,0.1071385410182756,0.004791381214540275,0.9137825609874769,0.9325647753484748,500.0,0.07296721051550319,0.12845409204762792,0.005744641636130223,0.06170771290868795,0.08422670812231842,500.0,0.0675726212138105,0.08403957100448249,0.0037583638713188624,0.06020622802602553,0.07493901440159546,500.0,0.34410615407598644,0.1802767431903075,0.008062221050715997,0.32830420081658307,0.3599081073353898,500.0,0.23967981417280967,0.10715783817646164,0.0047922442096898065,0.23028701552181766,0.2490726128238017,500.0,0.5112752172451381,0.19523916958967363,0.0087313611014624,0.49416174948627184,0.5283886850040045,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.95,0.7297706011210104,0.03263633344174927,0.8860327864541714,1.0139672135458286,500.0,0.95,0.7297706011210104,0.03263633344174927,0.8860327864541714,1.0139672135458286,500.0,0.2375,0.1824426502802526,0.008159083360437318,0.22150819661354285,0.25349180338645716,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0011511534169035796,0.0005952159677699689,2.6618867304539488e-05,0.0010989804369866821,0.001203326396820477,500.0,0.10800839682651989,0.10346460685048328,0.00462707788365942,0.09893932417454743,0.11707746947849235,500.0
random,0.125,20.0,500,112.0,0.7665,0.18143480144213978,0.008114010990176028,0.7505965384592549,0.782403461540745,500.0,0.7665,0.18143480144213978,0.008114010990176028,0.7505965384592549,0.782403461540745,500.0,0.9156938832977324,0.1119251539569659,0.005005445052798106,0.9058832109942481,0.9255045556012167,500.0,0.06983072297826655,0.12377794130015361,0.005535517817242443,0.05898110805647136,0.08068033790006174,500.0,0.07037607943314987,0.08067304624884189,0.0036078083072878975,0.06330477515086559,0.07744738371543415,500.0,0.34143355781778517,0.1766473440621669,0.00789990938735598,0.3259497354185674,0.3569173802170029,500.0,0.23872556967895922,0.10398547176472608,0.00465037167076625,0.22961084120425737,0.24784029815366107,500.0,0.5082560809543848,0.1861018884577851,0.008322729466653819,0.4919435311997433,0.5245686307090263,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.934,0.725739205768559,0.0324560439607041,0.87038615383702,0.9976138461629801,500.0,0.934,0.725739205768559,0.0324560439607041,0.87038615383702,0.9976138461629801,500.0,0.2335,0.18143480144213975,0.008114010990176026,0.217596538459255,0.24940346154074503,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.00036783003299386386,0.00018982395987691546,8.48918556085951e-06,0.00035119122929457925,0.0003844688366931485,500.0,0.11601065981716972,0.10809204221548148,0.0048340230844118705,0.10653597457172245,0.125485345062617,500.0
random,0.125,25.0,500,112.0,0.7675,0.18878567228505516,0.008442751928147628,0.7509522062208306,0.7840477937791693,500.0,0.7675,0.18878567228505516,0.008442751928147628,0.7509522062208306,0.7840477937791693,500.0,0.9130556717055343,0.12430346505803103,0.005559019954170544,0.90215999259536,0.9239513508157086,500.0,0.07418733077925359,0.12856631965233936,0.005749660607191958,0.06291799598915734,0.08545666556934983,500.0,0.05930115193280642,0.07756441962109856,0.003468786298161897,0.0525023307884091,0.06609997307720374,500.0,0.3358971214935774,0.18748246082918268,0.00838447054005988,0.31946355923506004,0.3523306837520948,500.0,0.23063899960368223,0.11355148498058167,0.005078176787252539,0.22068577310066725,0.2405922261066972,500.0,0.49316263409502165,0.20877289553390885,0.009336607725465648,0.47486288295310897,0.5114623852369343,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.93,0.7551426891402206,0.03377100771259051,0.8638088248833227,0.9961911751166774,500.0,0.93,0.7551426891402206,0.03377100771259051,0.8638088248833227,0.9961911751166774,500.0,0.2325,0.18878567228505516,0.008442751928147628,0.21595220622083067,0.24904779377916936,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.00011510179150549478,6.149097813257404e-05,2.7499601421477725e-06,0.00010971186962688514,0.00012049171338410442,500.0,0.1120318823239875,0.10832938543936044,0.004844637396063717,0.10253639302770262,0.12152737162027238,500.0
random,0.125,30.0,500,112.0,0.754,0.18922370681932243,0.00846234142804991,0.7374138108010222,0.7705861891989778,500.0,0.754,0.18922370681932243,0.00846234142804991,0.7374138108010222,0.7705861891989778,500.0,0.9100413166739326,0.12273887418927351,0.005489049323380199,0.8992827800001074,0.9207998533477578,500.0,0.07541882626550006,0.12784635319313525,0.005717462728305954,0.0642125993180204,0.08662505321297972,500.0,0.05925478900456211,0.0761059845772225,0.0034035631001844016,0.052583805328200686,0.06592577268092353,500.0,0.350229398474171,0.18035916194920174,0.00806590692966617,0.33442022089202533,0.3660385760563167,500.0,0.23950649641693314,0.10841538620517681,0.0048484834672333655,0.23000346882115574,0.24900952401271054,500.0,0.508188769953183,0.20153678301976913,0.009012998935976582,0.49052329203866885,0.5258542478676971,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.984,0.7568948272772897,0.03384936571219964,0.9176552432040888,1.0503447567959112,500.0,0.984,0.7568948272772897,0.03384936571219964,0.9176552432040888,1.0503447567959112,500.0,0.246,0.18922370681932243,0.00846234142804991,0.2294138108010222,0.2625861891989778,500.0,0.0,0.0,0.0,0.0,0.0,500.0,3.728291483719322e-05,1.956094274276599e-05,8.747919535361186e-07,3.556832260826243e-05,3.899750706612401e-05,500.0,0.11785971136794017,0.1109348944116541,0.004961159299624402,0.10813583914067634,0.127583583595204,500.0
