pilot_pattern,pilot_density,snr_db,trials,num_pilots,path_recall_mean,path_recall_std,path_recall_se,path_recall_ci95_lower,path_recall_ci95_upper,path_recall_n_eff,path_precision_mean,path_precision_std,path_precision_se,path_precision_ci95_lower,path_precision_ci95_upper,path_precision_n_eff,power_recovery_mean,power_recovery_std,power_recovery_se,power_recovery_ci95_lower,power_recovery_ci95_upper,power_recovery_n_eff,delay_rmse_bins_mean,delay_rmse_bins_std,delay_rmse_bins_se,delay_rmse_bins_ci95_lower,delay_rmse_bins_ci95_upper,delay_rmse_bins_n_eff,doppler_rmse_bins_mean,doppler_rmse_bins_std,doppler_rmse_bins_se,doppler_rmse_bins_ci95_lower,doppler_rmse_bins_ci95_upper,doppler_rmse_bins_n_eff,penalized_delay_rmse_bins_mean,penalized_delay_rmse_bins_std,penalized_delay_rmse_bins_se,penalized_delay_rmse_bins_ci95_lower,penalized_delay_rmse_bins_ci95_upper,penalized_delay_rmse_bins_n_eff,penalized_doppler_rmse_bins_mean,penalized_doppler_rmse_bins_std,penalized_doppler_rmse_bins_se,penalized_doppler_rmse_bins_ci95_lower,penalized_doppler_rmse_bins_ci95_upper,penalized_doppler_rmse_bins_n_eff,ospa_distance_mean,ospa_distance_std,ospa_distance_se,ospa_distance_ci95_lower,ospa_distance_ci95_upper,ospa_distance_n_eff,num_estimated_mean,num_estimated_std,num_estimated_se,num_estimated_ci95_lower,num_estimated_ci95_upper,num_estimated_n_eff,num_missed_mean,num_missed_std,num_missed_se,num_missed_ci95_lower,num_missed_ci95_upper,num_missed_n_eff,num_false_alarms_mean,num_false_alarms_std,num_false_alarms_se,num_false_alarms_ci95_lower,num_false_alarms_ci95_upper,num_false_alarms_n_eff,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_se,false_alarm_rate_ci95_lower,false_alarm_rate_ci95_upper,false_alarm_rate_n_eff,nmse_oracle_perfect_mean,nmse_oracle_perfect_std,nmse_oracle_perfect_se,nmse_oracle_perfect_ci95_lower,nmse_oracle_perfect_ci95_upper,nmse_oracle_perfect_n_eff,nmse_oracle_support_ls_mean,nmse_oracle_support_ls_std,nmse_oracle_support_ls_se,nmse_oracle_support_ls_ci95_lower,nmse_oracle_support_ls_ci95_upper,nmse_oracle_support_ls_n_eff,nmse_estimated_support_ls_mean,nmse_estimated_support_ls_std,nmse_estimated_support_ls_se,nmse_estimated_support_ls_ci95_lower,nmse_estimated_support_ls_ci95_upper,nmse_estimated_support_ls_n_eff
random,0.125,-5.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.14583915379160123,0.03294368974020284,0.0014732865937751188,0.142951512067802,0.14872679551540047,500.0,0.07160536725892823,0.017213093760027394,0.000769792955009974,0.07009657306710868,0.07311416145074778,500.0,0.14583915379160123,0.03294368974020284,0.0014732865937751188,0.142951512067802,0.14872679551540047,500.0,0.07160536725892823,0.017213093760027394,0.000769792955009974,0.07009657306710868,0.07311416145074778,500.0,0.24441243152515083,0.04117353762158315,0.0018413365799200985,0.24080341182850742,0.24802145122179423,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.11462879980541003,0.057976149479953595,0.0025927722262173063,0.10954696624202412,0.11971063336879595,500.0,0.20064679839441063,0.07177167250651131,0.00320972677166824,0.1943557339219409,0.20693786286688037,500.0
random,0.125,0.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.14652373180237274,0.03056667923872361,0.0013669834524843501,0.1438444442355034,0.14920301936924207,500.0,0.06966296272994767,0.015930226930363348,0.000712421406265805,0.06826661677366669,0.07105930868622864,500.0,0.14652373180237274,0.03056667923872361,0.0013669834524843501,0.1438444442355034,0.14920301936924207,500.0,0.06966296272994767,0.015930226930363348,0.000712421406265805,0.06826661677366669,0.07105930868622864,500.0,0.24273571623076198,0.036496249848944014,0.0016321619117211049,0.23953667888378863,0.24593475357773534,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.036318416714688447,0.018680333438918527,0.0008354099082356848,0.0346810132945465,0.03795582013483039,500.0,0.12195021882988326,0.04265965128032853,0.0019077976031850105,0.11821093552764064,0.12568950213212587,500.0
random,0.125,5.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.14506565801762072,0.03255518905079924,0.0014559123147588789,0.14221206988069332,0.14791924615454813,500.0,0.0691973647516571,0.01689570394085709,0.0007555988507893509,0.06771639100410996,0.07067833849920423,500.0,0.14506565801762072,0.03255518905079924,0.0014559123147588789,0.14221206988069332,0.14791924615454813,500.0,0.0691973647516571,0.01689570394085709,0.0007555988507893509,0.06771639100410996,0.07067833849920423,500.0,0.24079633714171894,0.040062936107742204,0.001791668970302848,0.23728466595992537,0.24430800832351252,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.011124360023834956,0.005885746214726489,0.00026321857268881007,0.010608451621364888,0.011640268426305025,500.0,0.093365754125333,0.040310346220023434,0.0018027334868904819,0.08983239649102766,0.09689911175963835,500.0
random,0.125,10.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.14312928214717965,0.03402965963802523,0.0015218526440361059,0.14014645096486888,0.14611211332949042,500.0,0.0713210606820232,0.016070290670444926,0.0007186852471459104,0.06991243759761721,0.07272968376642917,500.0,0.14312928214717965,0.03402965963802523,0.0015218526440361059,0.14014645096486888,0.14611211332949042,500.0,0.0713210606820232,0.016070290670444926,0.0007186852471459104,0.06991243759761721,0.07272968376642917,500.0,0.24137632175714566,0.03990617876422282,0.0017846585687812154,0.23787839096233448,0.24487425255195683,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0037279187694743967,0.001880199492629881,8.408507753562058e-05,0.0035631120175045805,0.003892725521444213,500.0,0.08810732934677715,0.04015316725844119,0.0017957042300358673,0.08458774905590685,0.09162690963764744,500.0
random,0.125,15.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.14576598498042023,0.032579210871577995,0.0014569866032429714,0.142910291238064,0.14862167872277646,500.0,0.07022971442735312,0.017754802136276917,0.0007940188900754734,0.0686734374028052,0.07178599145190105,500.0,0.14576598498042023,0.032579210871577995,0.0014569866032429714,0.142910291238064,0.14862167872277646,500.0,0.07022971442735312,0.017754802136276917,0.0007940188900754734,0.0686734374028052,0.07178599145190105,500.0,0.2428996193556527,0.04058605219540262,0.0018150634329454967,0.23934209502707954,0.2464571436842259,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0011180195387755908,0.0005641347125328784,2.522887131381637e-05,0.0010685709510005108,0.0011674681265506708,500.0,0.08845884617045363,0.039970582590942674,0.0017875387954723496,0.08495527013132782,0.09196242220957944,500.0
random,0.125,20.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.1454246791958108,0.032860606009996324,0.0014695709764037982,0.14254432008205936,0.14830503830956226,500.0,0.07021195167369199,0.017406285046715562,0.000778432732003882,0.06868622351896438,0.0717376798284196,500.0,0.1454246791958108,0.032860606009996324,0.0014695709764037982,0.14254432008205936,0.14830503830956226,500.0,0.07021195167369199,0.017406285046715562,0.000778432732003882,0.06868622351896438,0.0717376798284196,500.0,0.2425337820667817,0.04027227151344448,0.0018010307342478037,0.239003761827656,0.24606380230590738,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0003709125964881228,0.00019541010477392483,8.739005555297042e-06,0.0003537841455997406,0.00038804104737650506,500.0,0.08643985098155972,0.03875901803223386,0.0017333559812243008,0.08304247325836009,0.08983722870475935,500.0
random,0.125,25.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.1470309576400347,0.03297045859265379,0.0014744837332503183,0.1441409695228641,0.14992094575720533,500.0,0.06986398136992682,0.017173629764168113,0.0007680280714618716,0.06835864634986155,0.07136931638999208,500.0,0.1470309576400347,0.03297045859265379,0.0014744837332503183,0.1441409695228641,0.14992094575720533,500.0,0.06986398136992682,0.017173629764168113,0.0007680280714618716,0.06835864634986155,0.07136931638999208,500.0,0.24399666711287768,0.039125681271848504,0.0017497536597968735,0.24056714993967582,0.24742618428607954,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.00011700558423796001,6.258557599746755e-05,2.7989120468263326e-06,0.0001115197166261804,0.0001224914518497396,500.0,0.0882783114315551,0.03809136917582586,0.0017034978166637351,0.08493945571089417,0.09161716715221602,500.0
random,0.125,30.0,500,112.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,1.0,0.0,0.0,1.0,1.0,500.0,0.1486743725031595,0.03287784512270019,0.0014703419329613508,0.14579250231455526,0.15155624269176377,500.0,0.07033348416032337,0.016411272512552866,0.0007339344187068395,0.06889497269965796,0.07177199562098878,500.0,0.1486743725031595,0.03287784512270019,0.0014703419329613508,0.14579250231455526,0.15155624269176377,500.0,0.07033348416032337,0.016411272512552866,0.0007339344187068395,0.06889497269965796,0.07177199562098878,500.0,0.24598370207941028,0.03964208797268779,0.0017728480695391345,0.24250891986311357,0.249458484295707,500.0,4.0,0.0,0.0,4.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,3.6797864418236846e-05,1.8702164019626025e-05,8.3638620148469e-07,3.5158547463326854e-05,3.843718137314684e-05,500.0,0.08976597114367244,0.03899116072340791,0.001743737717983199,0.08634824521642537,0.0931836970709195,500.0
